doc_id,sentence_id,sentence_text
341,341_12,"Tanpa pemeriksaan dokter, penyebabnya tidak dapat diketahui. "
341,341_13,"Untuk sementara, Anda dapat minum obat pereda nyeri seperti ibuprofen, diklofenak, atau ketoprofen. "
341,341_14,Jagalah asupan cairan Anda setidaknya 2 liter dalam sehari. 
341,341_15,Semoga membantu.
342,342_0,"Halo Nola, Terima kasih atas pertanyaannya. "
342,342_1,"Kista ada banyak jenisnya, misalnya kista ovarium, kista dermoid, kista ginjal, kista payudara, dan sebagainya. "
342,342_2,"Kista merupakan suatu jenis tumor jinak, berupa kantung yang berisi cairan. "
342,342_3,"Tidak semua kista perlu ditangani lebih lanjut, termasuk dengan operasi. "
342,342_4,"Karenanya, perlu diperjelas dulu kista apa yang ibu Anda alami?"
342,342_5,Batu ginjal  bisa terbentuk akibat komponen urin yang mengkristal. 
342,342_6,"Kondisi ini bisa terjadi karena beragam faktor, misalnya dehidrasi, menjalani pola diet tertentu (terutama diet tinggi protein hewani, garam, dan gula), gangguan pencernaan (misalnya radang usus atau diare kronis), infeksi saluran kemih berulang. "
342,342_7,"Efek samping obat tertentu, sistinuria, hiperparatiroidisme, dan banyak lagi faktor lainnya. "
342,342_8,"Sebagaimana kista, tidak semua kasus batu ginjal juga perlu ditangani dengan operasi. "
342,342_9,"Batu ginjal yang ukurannya kecil, kerap kali bisa luruh dengan sendirinya asalkan penderita banyak minum dan diberikan obat tertentu. "
342,342_10,"Penanganan lain selain operasi, misalnya ESWL (extracorporeal shock wave lithotripsy) terkadang juga bisa dilakukan untuk mengatasi batu ginjal. "
342,342_11,"Karena itu, sebelum khawatir berlebihan, baiknya Anda dampingi ibu Anda memeriksakan dulu kondisinya ke dokter. "
342,342_12,Yang paling berhak menentukan seperti apa penanganan terbaik atas kista dan batu ginjal yang dialaminya tentulah dokter yang memeriksanya secara langsung. 
342,342_13,"Bila pun benar perlu dilakukan operasi, maka dokter jugalah yang akan menentukan kapan operasi tersebut akan dilakukan, mana yang harus didahulukan, dan mana yang bisa ditunda. "
342,342_14,Semoga membantu ya.
343,343_0,"Halo, terima kasih atas pertanyaannya. "
343,343_1,"Anyang - anyangan  biasanya merupakan istilah awam yang ditujukan untuk sensasi ingin terus buang air kecil, disertai rasa nyeri, buang air kecil sedikit - sedikit, dan tidak lampias. "
343,343_2,Mengkonsumsi air hangat seusai air dingin semestinya tidak lantas menyebabkan anyang  -anyangan. 
343,343_3,"Lebih sering, anyang - anyangan muncul karena gangguan kandung kemih dan/ atau saluran kemih, seperti sistitis, infeksi saluran kemih, overactive bladder, batu kandung kemih, kanker kandung kemih, dan sebagainya. "
343,343_4,Beragam kondisi ini bisa pula mencetuskan  nyeri pinggang  belakang hingga ke dada sebagaimana yang kerap Anda rasakan. 
343,343_5,"Tidak hanya itu, anyang - anyangan dan juga nyeri di pinggang belakang hingga dada mungkin pula terjadi akibat pencetus lain, seperti: Gangguan ginjal, contohnya karena batu, infeksi, kanker Gangguan prostat (pada pria), contohnya benign prostatic hyperplasia, prostatitis, kanker Gangguan rahim dan sekitarnya (pada wanita), contohnya endometriosis, radang panggul, miom, kanker serviks. "
343,343_6,"Faktor lain, seperti berlebihan minum minuman berkafein, dehidrasi, syaraf kejepit, fibromyalgia, gangguan cemas berlebih, gangguan psikosomatis, dan sebagainya. "
343,343_7,"Lebih tepat, Anda tangani dulu keluhan Anda dengan lebih rajin minum terutama air putih, jangan dulu minum minuman bersoda dan berkafein, jangan pula berlebihan mengkonsumsi makanan dan minuman yang berpemanis buatan, jangan gemar menahan buang air besar ataupun kecil, kompres hangat pinggang dan dada yang nyeri, perbaiki kebersihan organ intim Anda, teratur berolahraga, jangan stres atau cemas berlebihan, dan jangan juga Anda sembarangan minum obat tanpa saran dokter. "
343,343_8,"Apabila keluhan justru memburuk di hari - hari ke depan, jangan segan periksa kembali ke dokter terdekat. "
343,343_9,"Jika dirasa perlu, bisa jadi nantinya Anda akan dirujuk ke dokter spesialis yang tepat, seperti  syaraf ,  penyakit dalam , atau  bedah urologi. "
343,343_10,Semoga membantu ya.
344,344_0,Hai. 
344,344_1,"Nyeri saat berkemih yang disertai dengan pengeluaran darah kemungkinan merupakan suatu  Infeksi saluran kemih / ISK , yaitu infeksi dan peradangan pada saluran kemih yang disebabkan oleh bakteri. "
344,344_2,Gejalanya adalah:   Nyeri saat berkemih. 
344,344_3,Sering ingin berkemih. 
344,344_4,Warna Urin menjadi keruh. 
344,344_5,Urin berbau menyengat. 
344,344_6,Urin dapat bercampur darah. 
344,344_7,Penanganan ISK meliputi pemberian obat pereda nyeri dan antibiotik yang sesuai dan dikonsumsi menurut petunjuk Dokter. 
344,344_8,"Namun demikian, nyeri saat berkemih dapat pula diakibatkan oleh penyebab yang lain seperti:   Batu kandung kemih   Batu ginjal. "
344,344_9,Infeksi ginjal. 
344,344_10,Kanker prostat   Gonore. 
344,344_11,Trikomoniasis. 
344,344_12,Klamidia. 
344,344_13,Herpes genital   dan lainnya. 
344,344_14,Untuk memastikan penyebabnya sebaiknya Anda memeriksakan diri ke Dokter. 
344,344_15,"Dokter akan melakukan pemeriksaan fisik dan jika diperlukan pemeriksaan penunjang seperti tes urine, tes darah, USG, X-Ray, dan lainnya. "
344,344_16,Penanganan yang tepat akan diberikan sesuai dengan penyebab yang mendasarinya. 
344,344_17,Berikut anjuran yang dapat dilakukan:   Istirahat cukup dan tidur yang cukup. 
344,344_18,Makan secara teratur dengan pola gizi seimbang untuk menjaga daya tahan tubuh. 
344,344_19,"Konsumsi banyak air putih agar saluran kemih terbilas bersih secara teratur, sehingga kuman tidak sempat berkembang biak. "
344,344_20,Jangan menahan keinginan untuk berkemih. 
344,344_21,Buang air kecil secara teratur. 
344,344_22,Menjaga kebersihan area kelamin. 
344,344_23,Baca laman artikel terkait berikut ini: Infeksi saluran kemih / ISK. 
344,344_24,Demikian semoga bermanfaat.
345,345_0,Halo Salsa Billa. 
345,345_1,Nyeri perut banyak sekali penyebabnya. 
345,345_2,"Pada perut bagian kanan wanita, banyak organ yang terdapat di dalamnya, diantaranya adalah hati, usus, usus buntu, ovarium (indung telur), saluran telur, ginjal, ureter, pembuluh darah, persarafan, otot bahkan kulit. "
345,345_3,Semua organ tersebut bisa saja menimbulkan nyeri jika terdapat gangguan. 
345,345_4,"Karena itu, jika ada keluhan nyeri perut, perlu dikaji lebih lanjut, dari tanya jawab medis, pemeriksaan fisik dan pemeriksaan penunjang misalnya USG, rontgen, pemeriksaan darah dan lain sebagainya. "
345,345_5,Berikut ini sebagian kemungkinan penyakit yang dapat menyebabkan  nyeri perut kanan :  Peradangan usus buntu. 
345,345_6,Hepatitis. 
345,345_7,Peradangan empedu / batu empedu. 
345,345_8,Kista ovarium. 
345,345_9,Salpingitis (peradangan pada indung telur dan saluran telur). 
345,345_10,Batu ginjal atau infeksi ginjal. 
345,345_11,Batu ureter Gastroenteritis atau peradangan saluran cerna. 
345,345_12,Colitis (peradangan usus besar). 
345,345_13,Endometriosis. 
345,345_14,Tumor pada rongga perut. 
345,345_15,Gangguan psikis. 
345,345_16,"Masih banyak penyebab lainnya, tidak bisa disebutkan satu persatu. "
345,345_17,"Mengingat nyeri yang Anda alami sudah berlangsung lama, sebaiknya segera memeriksakan diri ke dokter. "
345,345_18,"Dokter akan melakuan tanya jawab, pemeriksaan fisik da jika perlu akan melakukan pemeriksaan penunjang seperti USG, rontgen, pemeriksaan darah, CT scan, dan pemeriksaan lain. "
345,345_19,"Setelah itu, dokter akan menentukan penanganan yang sesuai untuk Anda."
346,346_0,Hai. 
346,346_1,Sakit perut kiri tersebut diantaranya dapat disebabkan oleh:   infeksi saluran kemih. 
346,346_2,batu ginjal. 
346,346_3,kista ovarium. 
346,346_4,Endometriosis. 
346,346_5,radang pada usus besar. 
346,346_6,"infeksi pada tuba falopi, ovarium, atau leher rahim. "
346,346_7,Cobalah untuk perbanyak minum air mineral dan tidak menahan rasa saat ingin BAK. 
346,346_8,Bersihkan dari arah depan ke belakang setelah buang air kecil maupun besar. 
346,346_9,"Jika keluhan masih berlanjut, disarankan agar Anda periksa ke dokter. "
346,346_10,"Pemeriksaan fisik dan tes penunjang seperti tes urin, atau USG, dapat membantu untuk mengetahui penyebabnya. "
346,346_11,Sehingga dapat segera diberikan penanganan yang tepat. 
346,346_12,Halaman berikut membahas  Sakit perut sebelah kiri.
347,347_0,Hai. 
347,347_1,Sakit perut bagian bawah dapat disebabkan oleh berbagai macam kemungkinan penyebab berikut ini:   Radang usus. 
347,347_2,Gangguan usus besar. 
347,347_3,Infeksi saluran kemih / ISK. 
347,347_4,Infeksi ginjal. 
347,347_5,Batu ginjal. 
347,347_6,Penyakit radang panggul. 
347,347_7,Kista ovarium. 
347,347_8,Endometriosis. 
347,347_9,"Kehamilan ektopik,   dan sebagainya. "
347,347_10,Sakit perut yang disebabkan oleh  maag  umumnya dirasakan pada perut sebelah kiri atas. 
347,347_11,"Tifus  dapat saja menimbulkan keluhan sakit perut, namun umumnya disertai dengan gejala lainnya seperti demam, mual muntah, diare/konstipasi dan sebagainya. "
347,347_12,Untuk memastikan penyebab dari keluhan yang Anda alami sebaiknya Anda berkonsultasi dengan dokter. 
347,347_13,"Selain pemeriksaan fisik dokter akan melakukan tes penunjang seperti tes darah, tes urine, USG, X-Ray dan sebagainya. "
347,347_14,Dengan demikian penyebabnya dapat ditelusuri dan diberikan penanganan yang tepat. 
347,347_15,Berikut ini anjuran bagi Anda:   Beristirahat cukup dan mengonsumsi makanan bergizi agar daya tahan tubuh terjaga. 
347,347_16,"Hindari konsumsi makanan yang terlalu pedas, asam, berlemak atau menimbulkan gas. "
347,347_17,Minum banyak air putih 2-3 liter sehari. 
347,347_18,Jangan menahan keinginan untuk berkemih. 
347,347_19,Buang air kecil secara teratur. 
347,347_20,Hindari memijat / mengurut bagian perut yang sakit. 
347,347_21,Baca laman artikel berikut ini: Penyebab sakit perut bagian bawah. 
347,347_22,Demikian semoga bermanfaat.
348,348_0,Halo fitri Terima kasih atas pertanyaannya. 
348,348_1,"Nyeri di panggul hingga terasa ke bokong kiri  bisa terjadi salah satunya karena gangguan saluran kemih, contohnya karena batu ginjal, infeksi ginjal, sistitis, batu kandung kemih, kanker kandung kemih, infeksi saluran kemih, dan sebagainya. "
348,348_2,Beragam gangguan di saluran kemih ini juga bisa membuat buang air kecil terasa nyeri dan mengandung darah sebagaimana yang Anda alami sebelumnya. 
348,348_3,"Jadi memang, bisa saja keluhan Anda saat ini masih terkait dengan yang Anda alami sebelumnya. "
348,348_4,"Bisa juga, nyeri yang saat ini Anda alami muncul karena gangguan di sistem organ lain, misalnya syaraf kejepit, radang panggul, radang usus, kista ovarium, endometriosis, peritonitis, gastroenteritis, neuropati perifer, fisura ani, wasir, cidera tulang belakang, tumor jinak atau ganas di sekitar rongga perut dan rongga panggul, dan sebagainya. "
348,348_5,"Jika nyeri yang Anda rasakan sangat mengganggu, kami himbau Anda untuk memeriksakan diri langsung ke dokter atau  dokter syaraf. "
348,348_6,"Melalui pemeriksaan fisik langsung, atau dibantu dengan pemeriksaan penunjang, seperti rontgen, USG, tes urin, dan sebagainya, seringnya dokter sudah mampu mengidentifikasi penyebab keluhan Anda, lantas memberinya penanganan terbaik. "
348,348_7,"Untuk saat ini, keluhan Anda bisa diredakan dulu dengan: Kompres hangat area yang nyeri atau minum paracetamol guna meminimalisasi nyerinya. "
348,348_8,Tidak sembarangan mengurut area yang nyeri. 
348,348_9,"Perbanyak beristirahat, gunakan alas yang datar dan nyaman, kenakan juga pakaian yang longgar. "
348,348_10,Jangan gemar menahan buang air kecil maupun besar. 
348,348_11,Perbanyak minum air putih. 
348,348_12,Teratur berolahraga. 
348,348_13,Jangan dulu berlebihan mengangkat benda berat. 
348,348_14,Semoga membantu ya.
349,349_0,Hai Pradhytaarya. 
349,349_1,Kencing darah pada dasarnya dapat diakibatkan oleh berbagai kemungkinan penyebab berikut ini:   Infeksi saluran kemih / ISK. 
349,349_2,Infeksi ginjal. 
349,349_3,Batu ginjal. 
349,349_4,Batu kandung kemih. 
349,349_5,Pembengkakan prostat. 
349,349_6,Kanker prostat   dan sebagainya. 
349,349_7,"Untuk memastikan penyebabnya tentunya diperlukan pemeriksaan lebih lanjut oleh dokter, baik melalui pemeriksaan fisik maupun tes penunjang jika diperlukan (tes urine, tes darah, USG, X-Ray dan sebagainya). "
349,349_8,Sebaiknya Anda berkonsultasi dengan dokter agar penyebabnya dapat ditelusuri sehingga penanganan yang tepat dapat diberikan. 
349,349_9,Berikut ini anjuran yang dapat Anda lakukan:   Perbanyak konsumsi air putih 10-12 gelas sehari agar saluran kemih terbilas secara teratur. 
349,349_10,Hindari kebiasaan menahan keinginan untuk berkemih. 
349,349_11,Buang air kecil secara teratur. 
349,349_12,Hindari mengurut / memijat bagian perut yang sakit. 
349,349_13,Beristirahat cukup dan konsumsi makanan bergizi untuk menjaga daya tahan tubuh. 
349,349_14,Baca laman artikel berikut ini: Penyebab kencing darah. 
349,349_15,Demikian semoga bermanfaat.
350,350_0,Hai Ade. 
350,350_1,Sampai saat ini belum ada pengobatan yang terbukti secara medis bermanfaat untuk menghancurkan batu ginjal. 
350,350_2,"Berdasarkan statistik, batu ginjal yang berukuran kurang dari 0,7 cm masih dapat keluar dengan sendirinya melalui buang air kecil. "
350,350_3,Penanganan yang dilakukan antara lain:   Banyak konsumsi air putih minimal 2-3 liter per hari untuk mendorong batu keluar. 
350,350_4,Mengkonsumsi obat pereda nyeri seperti paracetamol atau ibuprofen. 
350,350_5,Obat pelebar saluran kemih sehingga memudahkan batu ginjal keluar. 
350,350_6,Pada batu yang berukuran lebih besar diperlukan penanganan berupa tindakan medis seperti:   Penghancuran dengan gelombang suara (ESWL / extracorporeal shock wave lithotripsy). 
350,350_7,"Pengangkatan batu ginjal dengan metode operasi, ureteronoskopi, bedah terbuka, dan lain sebagainya. "
350,350_8,"Informasi dan diskusi terkait dapat Anda baca pada artikel berikut: Pengobatan batu ginjal, Metode penghancuran batu ginjal. "
350,350_9,Semoga membantu ya. 
350,350_10,Terima kasih.
351,351_0,Lina yang baik. 
351,351_1,"Kondisi perut kiri seseorang berisikan organ pencernaan seperti usus, sistem kemih dan sebagian dari organ reproduksi wanita yakni ovarium. "
351,351_2,Nyeri perut kiri bawah yang dirasakan dapat berasal dari masalah di komponen tersebut. 
351,351_3,Adapun nyeri perut kiri bawah dapat disebabkan oleh : infeksi atau batu ginjal robekan usus besar radang usus buntu (yang diikuti juga dengan nyeri perut kanan bawah). 
351,351_4,Cedera gastritis atau peradangan lambung kista ovarium. 
351,351_5,Rasa sakit ovulasi endometriosis. 
351,351_6,Masalah pada leher rahim. 
351,351_7,"Sementara darah yang ditemukan pada celana dalam dapat berasal dari organ kemih seperti batu saluran kemih, organ pencernaan seperti wasir, maupun masalah pada daerah reproduksi seperti leiomyoma, polip, adenomiosis, dan lain sebagainya. "
351,351_8,"Semua ini tentu memerlukan evaluasi tambahan seperti USG, Foto Rontgen dan lain sebagainya. "
351,351_9,Nyeri sementara dapat diatasi dengan konsumsi penahan nyeri yang dijual bebas seperti  paracetamol  atau  ibuprofen  tentunya dengan memperhatikan petunjuk pemakaian yang ada. 
351,351_10,Konsumsilah cukup cairan dan bila keluhan berlanjut jangan ragu memeriksakan diri ke dokter. 
351,351_11,Berikut kami lampirkan artikel mengenai  penyebab sakit perut sebelah kiri. 
351,351_12,Semoga bermanfaat.
352,352_0,Hai. 
352,352_1,Sakit perut bagian bawah dan pinggang sebelah kiri dapat diakibatkan oleh berbagai kemungkinan penyebab berikut ini:   Infeksi saluran kemih / ISK. 
352,352_2,Infeksi ginjal. 
352,352_3,Batu ginjal. 
352,352_4,Sindrom iritasi usus. 
352,352_5,Gangguan usus besar. 
352,352_6,Penyakit radang panggul. 
352,352_7,Kista ovarium. 
352,352_8,Kehamilan ektopik. 
352,352_9,Endometriosis   dan sebagainya. 
352,352_10,"Untuk memastikan penyebabnya diperlukan pemeriksaan lebih lanjut, baik melalui pemeriksaan fisik maupun tes penunjang seperti tes urine, tes darah, USG, X-Ray, CT Scan dan sebagainya. "
352,352_11,Jika keluhan terus berlanjut sebaiknya Anda berkonsultasi dengan dokter agar dapat ditelusuri penyebabnya sehingga dapat diberikan penanganan yang tepat. 
352,352_12,Berikut ini anjuran yang dapat Anda lakukan:   Istirahat cukup dan tidur yang cukup. 
352,352_13,Mengonsumsi makanan bergizi untuk menjaga daya tahan tubuh. 
352,352_14,Minum cukup air putih 2-3 liter sehari. 
352,352_15,Jangan menahan keinginan untuk berkemih. 
352,352_16,Buang air kecil secara teratur. 
352,352_17,Hindari mengurut / memijat area perut dan pinggang yang sakit. 
352,352_18,"Baca artikel berikut ini: Penyebab nyeri perut bagian kiri, Sakit pinggang sebelah kiri. "
352,352_19,Demikian semoga bermanfaat.
353,353_0,Hai. 
353,353_1,"Keluhan tersebut dapat disebabkan oleh:   infeksi saluran kemih,   batu kandung kemih atau  batu ginjal   infeksi ginjal,   penyakit menular seksual. "
353,353_2,"Usahakan untuk banyak minum air mineral, dan tidak menahan rasa saat ingin buang air kecil. "
353,353_3,Bersihkan dari arah depan ke belakang setelah buang air kecil maupun besar. 
353,353_4,"Setelah berhubungan seksual, basuh vagina dan coba buang air kecil. "
353,353_5,"Jika keluhan masih berlanjut, disarankan agar Anda periksa ke dokter. "
353,353_6,"Sehingga dapat dilakukan pemeriksaan fisik dan tes penunjang seperti tes darah, tes urin, atau USG. "
353,353_7,"Penanganan yang tepat akan diberikan sesuai dengan hasil pemeriksaan, dengan jenis dan dosis obat yang sesuai."
354,354_0,Hai. 
354,354_1,Penyebab sakit perut bagian kanan dan pinggang kanan diantaranya:   batu ginjal. 
354,354_2,infeksi saluran kemih. 
354,354_3,"cedera   penyakit usus buntu, di mana nyeri terutama dirasakan di perut kanan bawah dan akan bertambah nyeri. "
354,354_4,hernia inguinal. 
354,354_5,Kompres hangat dan obat pereda nyeri seperti parasetamol dapat diberikan sementara untuk meredakan nyeri yang ada. 
354,354_6,Perbanyak minum air mineral dan tidak menahan rasa saat ingin buang air kecil. 
354,354_7,Hindari aktifitas atau olahraga yang melibatkan penggunaan otot perut atau pinggang kanan secara berlebihan. 
354,354_8,"Jika keluhan masih berlanjut, disarankan agar Anda periksa ke dokter. "
354,354_9,"Pemeriksaan fisik dan tes penunjang seperti tes urin atau USG, dapat membantu untuk mengetahui penyebabnya. "
354,354_10,Sehingga dapat diberikan penanganan yang sesuai. 
354,354_11,Halaman berikut membahas  Sakit perut kanan  dan  Sakit pinggang.
355,355_0,Hai. 
355,355_1,"Nyeri saat buang air kecil dapat disebabkan oleh  infeksi saluran kemih / ISK, yaitu peradangan pada saluran kemih akibat infeksi bakteri. "
355,355_2,"Gejala lain yang dapat timbul adalah nyeri perut bagian bawah, sering buang air kecil, buang air kecil sedikit - sedikit, Urin berbau, dan sebagainya. "
355,355_3,Selain itu nyeri saat buang air kecil dapat pula disebabkan oleh gangguan pada ginjal seperti  infeksi ginjal  ataupun  batu ginjal. 
355,355_4,"Beberapa jenis penyakit menular seksual seperti  gonore,  klamidia, atau  trikomoniasis  dapat pula menimbulkan gejala nyeri saat buang air kecil. "
355,355_5,"Gejala lain yang dapat timbul adalah keluarnya cairan dari penis, nyeri pada penis / testis, dan sebagainya. "
355,355_6,"Namun tidak semua keluhan ini selalu muncul, pada kasus tertentu bahkan tidak timbul gejala apapun sehingga infeksinya seringkali tidak disadari. "
355,355_7,Untuk menentukan pengobatan yang tepat tentunya terlebih dahulu harus diketahui penyebab yang mendasarinya. 
355,355_8,Jika keluhan terus berlanjut sebaiknya konsultasikan dengan dokter agar dapat dilakukan pemeriksaan lebih lanjut. 
355,355_9,"Dokter akan melakukan pemeriksaan klinis dan menganjurkan tes medis yang dibutuhkan seperti tes urine, USG dan sebagainya. "
355,355_10,Dengan demikian maka penyebabnya akan dapat diidentifikasi dan diberikan penanganan yang tepat. 
355,355_11,Anda dianjurkan untuk:   Tidur yang cukup dan istirahat cukup. 
355,355_12,Konsumsi makanan bergizi untuk menjaga daya tahan tubuh. 
355,355_13,Minum banyak air putih 2-3 liter sehari agar saluran kemih terbilas secara teratur sehingga bakteri tidak sempat berkembang biak. 
355,355_14,Jangan menahan keinginan untuk berkemih. 
355,355_15,Buang air kecil secara teratur. 
355,355_16,Menggunakan pengaman (kondom) saat berhubungan seksual. 
355,355_17,"Baca laman artikel berikut ini: Nyeri saat buang air kecil Infeksi saluran kemih / ISK, Penyakit menular seksual / PMS. "
355,355_18,Demikian semoga bermanfaat.
356,356_0,Hai. 
356,356_1,"Sakit perut bagian tengah dan kiri dapat bersumber dari gangguan pada saluran pencernaan, organ reproduksi, maupun sistem saluran kemih. "
356,356_2,Berikut ini berbagai kemungkinan penyebabnya:   Gastritis  (peradangan dinding lambung). 
356,356_3,Tukak lambung  (luka pada dinding lambung). 
356,356_4,Penyakit asam lambung  (aliran balik cairan lambung ke kerongkongan). 
356,356_5,Pankreatitis  (peradangan pankreas). 
356,356_6,Gangguan usus besar. 
356,356_7,Kista ovarium. 
356,356_8,Endometriosis. 
356,356_9,Infeksi saluran kemih / ISK. 
356,356_10,Infeksi ginjal. 
356,356_11,Batu ginjal   dan sebagainya. 
356,356_12,Untuk memastikan penyebabnya tentunya diperlukan pemeriksaan lebih lanjut. 
356,356_13,Oleh karena itu jika keluhan terus berlanjut sebaiknya konsultasikan dengan dokter agar dapat ditelusuri penyebabnya. 
356,356_14,"Dokter akan melakukan wawancara dan pemeriksaan klinis untuk menilai keluhan yang timbul (lokasi nyeri, derajat nyeri, apakah nyeri menjalar dan sebagainya). "
356,356_15,"Jika diperlukan tes medis tertentu akan dianjurkan untuk menelusuri lebih jauh seperti tes urine, USG, X-Ray, dan sebagainya. "
356,356_16,Dengan demikian maka penanganan yang tepat akan dapat diberikan. 
356,356_17,Berikut ini anjuran bagi Anda:   Beristirahat dan tidur yang cukup. 
356,356_18,Konsumsi makanan bergizi dan jangan terlambat makan. 
356,356_19,"Hindari konsumsi makanan yang asam, pedas, berlemak, atau makanan yang digoreng. "
356,356_20,Jangan langsung berbaring setelah makan. 
356,356_21,Minum banyak air putih minimal 2-3 liter sehari agar saluran kemih terbilas secara teratur. 
356,356_22,Jangan menahan keinginan untuk buang air kecil. 
356,356_23,Buang air kecil secara teratur. 
356,356_24,"Hindari konsumsi kafein, alkohol dan rokok. "
356,356_25,Mengelola stres dengan baik. 
356,356_26,Baca laman artikel berikut ini: Penyebab sakit perut sebelah kiri. 
356,356_27,Demikian semoga bermanfaat.
357,357_0,Hai Yuli. 
357,357_1,Peluang seorang wanita untuk hamil dalam satu bulan adalah sekitar  15 sampai 25 persen. 
357,357_2,"Tentu saja jika seseorang ingin cepat hamil, maka hubungan seksual harus rutin dilakukan, terutama pada masa subur. "
357,357_3,"Untuk menghitung masa subur, dapat menggunakan patokan bahwa  rata - rata wanita yang memiliki siklus menstruasi yang teratur mengalami masa subur pada 12-16 hari sebelum masa haid berikutnya. "
357,357_4,"Dengan rajin berhubungan Seksual pada masa subur tersebut, kemungkinan untuk hamil dapat meningkat. "
357,357_5,Pembuahan juga paling sering berhasil pada masa subur. 
357,357_6,Lalu apa saja tanda - tanda dari kehamilan tersebut. 
357,357_7,"Perubahan pada payudara, terasa lebih padat, sensitif, dan lebih kencang. "
357,357_8,Puting juga menjadi lebih muncul dan lebih gelap. 
357,357_9,"Seorang wanita akan lebih  sering buang air kecil, terutama pada malam hari, disebabkan adanya perubahan hormon dan pertumbuhan rahim yang dapat menekan kandung kemih, sehingga menimbulkan sensai ingin kencing yang sering. "
357,357_10,"Merasa sangat lelah, terutama pada 3 bulan masa kehamilan. "
357,357_11,"Kelelahan ini dapat terjadi karena meningkatnya kadar Progesteron dan perubahan pada produksi darah, detak jantung, dan metabolisme tubuh. "
357,357_12,Jangan mengonsumsi kafein untuk mengatasi kelelahan karena dapat membahayakan janin. 
357,357_13,Mual dan muntah yang terjadi karena penumpukan asam lambung dan naiknya kadar hormon beta – HCG. 
357,357_14,"Sensitif terhadap bau, hal ini dapat juga merangsang mual yang terjadi selama masa kehamilan. "
357,357_15,Hilangnya nafsu makan. 
357,357_16,"Konstipasi atau susah buang air besar karena pencernaan melambat, sehingga terjadi  sembelit. "
357,357_17,"Suasana Hati yang mudah berubah, dipengaruhi oleh perubahan hormon. "
357,357_18,Pusing   terkadang dapat ditemukan bercak darah dari Vagina selama sekitar 10 hari setelah pembuahan. 
357,357_19,Terlambat datang bulan. 
357,357_20,Kondisi diatas umumnya dialami oleh seorang wanita yang sedang dalam masa kehamilan. 
357,357_21,"Namun tetap ini bukanlah indikator pasti, seperti misalnya Nyeri perut juga dapat disebabkan karena adanya  Diare  atau Radang Usus, dan Sering buang air kecil juga dapat menjadi gejala dari Infeksi saluran kencing. "
357,357_22,"Jadi, keluhan yang dirasakan oleh teman anda masih mungkin merupakan tanda - tanda kehamilan, namun juga bisa merupakan gejala dari penyakit yang lain. "
357,357_23,Pemeriksaan pertama yang paling tepat dilakukan untuk membuktikan seseorang hamil atau tidak adalah Alat Pemeriksaan Kehamilan yang dijual bebas (Testpack). 
357,357_24,"namun ini pun bisa menjadi tidak akurat, dan sebaiknya disarankan untuk menemui dokter kandungan untuk mendapatkan hasil yang pasti mengenai kehamilan. "
357,357_25,"Namun jika hasilnya negatif, segeralah berkonsultasi dengan dokter penyakit dalam mengenai keluhan yang dirasakan. "
357,357_26,Beberapa Kondisi dengan gejala Nyeri perut dan sering buang air kecil adalah: Infeksi saluran kencing dan  infeksi Kandung kemih. 
357,357_27,Kandung kemih yang terlalu aktif. 
357,357_28,Infeksi Ginjal. 
357,357_29,Batu ginjal. 
357,357_30,Kehamilan. 
357,357_31,Diabetes. 
357,357_32,Gangguan Prostat. 
357,357_33,Mengonsumsi obat - obatan. 
357,357_34,Stroke atau penyakit saraf. 
357,357_35,"Divertikulitis atau peradangan pada usus besar dan   Faktor Psikologis, misalnya adalah kecemasan berlebihan. "
357,357_36,Segeralah berkonsultasi dengan dokter untuk mendapatkan pemeriksaan dan penanganan yang tepat. 
357,357_37,"Anda dapat juga membaca artikel berikut untuk menambah wawasan: Tanda - tanda Kehamilan Yang Wajib Diketahui, Menghitung Masa Subur Wanita Setelah Haid, Tips Jitu Cara Cepat Hamil. "
357,357_38,Semoga penjelasan ini dapat membantu.
358,358_0,"Halo Imron, terima kasih ya sudah bertanya di Alodokter. "
358,358_1,"Membaca keluhan yang anda sampaikan, keluhan tersebut dapat saja disebabkan oleh : Batu ginjal / saluran kemih Infeksi saluran kemih. "
358,358_2,Peradangan pada ginjal  (glomerulonefritis). 
358,358_3,Efek samping obat - obatan tertentu. 
358,358_4,"Dikarenakan keluhan nyeri anda sudah cukup lama dan saat ini disertai dengan perubahan BAK, maka sangat disarankan untuk memeriksakan keluhan tersebut lebih lanjut kepada dokter spesialis urologi untuk dilakukan pemeriksaan lebih lanjut. "
358,358_5,"Dokter anda mungkin akan menganjurkan anda untuk melakukan beberapa pemeriksaan tambahan seperti misalnya pemeriksaan Urin rutin, USG saluran kemih, pemeriksaan fungsi ginjal atau pemeriksaan lainnya sesuai dengan pertimbangan, untuk menentukan apa penyebab keluhan anda dan juga untuk menentukan terapi / tindakan medis lanjutan yang sebaiknya diberikan / dilakukan. "
358,358_6,"Sementara ini, selain memeriksakan diri ke dokter, ada beberapa hal yang juga dianjurkan untuk anda lakukan seperti : Meningkatkan asupan cairan sehari-hari, minimal 2 liter perhari / 8 gelas perhari. "
358,358_7,Menghindari kebiasaan menahan BAK. 
358,358_8,Tetap menjaga asupan nutrisi sehari - hari agar selalu tercukupi dan seimbang. 
